trip_id,run_id,truck_id,load_zone,dump_zone,depart_time_s,arrive_load_s,load_complete_s,depart_load_s,arrive_dump_s,unload_complete_s,travel_to_mine_s,load_wait_s,queue_wait_service_s,travel_to_dump_s,unload_wait_s,total_trip_duration_s,cargo_kg,fuel_L,co2_kg
9205,114,0,load_zone_27,dump_zone_3,3141.31,3291.12,3294.1,3296.1,3451.24,3454.23,149.81,2.98,0.0,155.14,2.99,312.93,1000.0,0.9644,2.5847
9206,114,2,load_zone_27,dump_zone_3,3144.53,3304.15,3306.97,3308.97,3490.0,3493.03,159.62,2.83,0.0,181.03,3.03,348.5,1000.0,0.8824,2.3648
9207,114,1,load_zone_27,dump_zone_3,3207.45,3336.23,3339.53,3341.53,3518.07,3521.02,128.77,3.3,0.0,176.54,2.95,313.57,1000.0,1.2183,3.265
9208,114,0,load_zone_24,dump_zone_3,3454.23,3600.93,3604.18,3606.18,3761.65,3764.51,146.7,3.25,0.0,155.47,2.86,310.28,1000.0,1.1206,3.0032
9209,114,2,load_zone_24,dump_zone_3,3493.03,3643.44,3646.37,3648.37,3797.67,3800.35,150.41,2.92,0.0,149.3,2.67,307.31,1000.0,1.156,3.0979
9210,114,1,load_zone_24,dump_zone_3,3521.02,3678.54,3681.44,3683.44,3840.0,3843.05,157.52,2.9,0.0,156.56,3.05,322.03,1000.0,1.1172,2.9941
9211,114,0,load_zone_24,dump_zone_3,3764.51,3915.83,3918.87,3920.87,4091.53,4094.51,151.32,3.04,0.0,170.65,2.99,330.0,1000.0,1.1202,3.002
9212,114,2,load_zone_24,dump_zone_3,3800.35,3948.78,3951.77,3953.77,4096.35,4099.35,148.43,2.99,0.0,142.58,3.01,299.01,1000.0,1.0037,2.6899
9213,114,1,load_zone_24,dump_zone_3,3843.05,4012.5,4015.48,4017.48,4182.26,4185.26,169.45,2.98,0.0,164.78,3.0,342.21,1000.0,1.0348,2.7732
9214,114,0,load_zone_24,dump_zone_3,4094.51,4255.74,4258.72,4260.72,4419.83,4422.63,161.23,2.98,0.0,159.11,2.8,328.11,1000.0,0.9536,2.5558
9215,114,2,load_zone_29,dump_zone_3,4099.35,4264.15,4266.92,4268.92,4437.28,4440.19,164.79,2.78,0.0,168.35,2.92,340.84,1000.0,0.975,2.6129
9216,114,1,load_zone_29,dump_zone_3,4185.26,4364.08,4367.15,4369.15,4538.34,4541.33,178.82,3.06,0.0,169.19,2.99,356.07,1000.0,1.0076,2.7003
9217,114,0,load_zone_29,dump_zone_3,4422.63,4578.1,4581.06,4583.06,4755.46,4758.54,155.47,2.96,0.0,172.4,3.08,335.91,1000.0,1.0903,2.9219
9218,114,2,load_zone_29,dump_zone_3,4440.19,4605.23,4608.15,4610.15,4780.61,4783.56,165.03,2.92,0.0,170.46,2.95,343.36,1000.0,1.1726,3.1425
9219,114,1,load_zone_29,dump_zone_3,4541.33,4726.11,4728.69,4730.69,4908.73,4911.61,184.78,2.58,0.0,178.04,2.89,370.28,1000.0,1.0872,2.9138
9220,114,0,load_zone_29,dump_zone_3,4758.54,4905.59,4908.53,4910.53,5061.19,5064.25,147.06,2.94,0.0,150.67,3.05,305.71,1000.0,1.1413,3.0586
9221,114,2,load_zone_29,dump_zone_3,4783.56,4940.04,4942.91,4944.91,5104.88,5107.96,156.48,2.87,0.0,159.97,3.08,324.4,1000.0,1.1222,3.0075
9222,114,1,load_zone_29,dump_zone_3,4911.61,5084.53,5087.34,5089.34,5256.92,5259.87,172.92,2.8,0.0,167.58,2.95,348.25,1000.0,1.167,3.1276
9223,114,0,load_zone_29,dump_zone_3,5064.25,5203.08,5206.13,5208.13,5372.86,5376.16,138.84,3.04,0.0,164.73,3.3,311.91,1000.0,1.0103,2.7076
9224,114,2,load_zone_29,dump_zone_3,5107.96,5267.61,5270.52,5272.52,5460.77,5463.93,159.65,2.91,0.0,188.25,3.16,355.98,1000.0,1.1171,2.9938
9225,114,1,load_zone_25,dump_zone_3,5259.87,5443.59,5446.57,5448.57,5644.37,5647.71,183.72,2.98,0.0,195.81,3.34,387.85,1000.0,0.9732,2.6081
9226,114,0,load_zone_25,dump_zone_3,5376.16,5558.96,5561.94,5563.94,5749.1,5752.26,182.8,2.98,0.0,185.15,3.16,376.1,1000.0,1.1717,3.1401
9227,114,2,load_zone_25,dump_zone_3,5463.93,5658.33,5661.45,5663.45,5855.93,5858.91,194.39,3.13,0.0,192.48,2.98,394.98,1000.0,1.266,3.3929
9228,114,1,load_zone_25,dump_zone_3,5647.71,5832.9,5836.14,5838.14,6012.21,6015.09,185.18,3.24,0.0,174.07,2.89,367.38,1000.0,1.1678,3.1297
9229,114,0,load_zone_25,dump_zone_3,5752.26,5926.47,5929.4,5931.4,6126.45,6129.68,174.21,2.93,0.0,195.06,3.23,377.42,1000.0,1.292,3.4625
9230,114,2,load_zone_25,dump_zone_3,5858.91,6041.8,6044.78,6046.78,6222.01,6225.09,182.89,2.98,0.0,175.23,3.08,366.18,1000.0,1.2209,3.2719
9231,114,1,load_zone_25,dump_zone_3,6015.09,6200.02,6203.36,6205.36,6378.91,6381.88,184.93,3.34,0.0,173.55,2.97,366.79,1000.0,1.0579,2.8352
9232,114,0,load_zone_25,dump_zone_3,6129.68,6300.63,6303.92,6305.92,6489.7,6492.67,170.94,3.29,0.0,183.78,2.97,362.99,1000.0,1.1805,3.1638
9233,114,2,load_zone_25,dump_zone_3,6225.09,6424.75,6427.85,6429.85,6632.71,6635.74,199.67,3.1,0.0,202.85,3.03,410.65,1000.0,1.0911,2.924
9234,114,1,load_zone_25,dump_zone_3,6381.88,6557.68,6560.64,6562.64,6727.57,6730.51,175.79,2.97,0.0,164.93,2.94,348.62,1000.0,1.1617,3.1133
9235,115,0,load_zone_22,dump_zone_23,4.21,58.84,61.91,63.91,102.44,105.48,54.64,3.07,0.0,38.53,3.04,101.27,1000.0,0.3457,0.9264
9236,115,2,load_zone_22,dump_zone_23,27.89,81.54,84.48,86.48,130.9,133.96,53.66,2.94,0.0,44.42,3.07,106.08,1000.0,0.3698,0.991
9237,115,1,load_zone_22,dump_zone_23,28.46,79.45,87.57,89.57,131.16,136.88,50.99,8.13,5.03,41.58,5.72,108.42,1000.0,0.3079,0.8253
9238,115,0,load_zone_22,dump_zone_23,105.48,160.36,163.54,165.54,207.23,210.16,54.88,3.18,0.0,41.68,2.93,104.68,1000.0,0.3046,0.8164
9239,115,2,load_zone_22,dump_zone_23,133.96,187.03,190.08,192.08,236.76,239.84,53.07,3.05,0.0,44.67,3.08,105.87,1000.0,0.3134,0.84
9240,115,1,load_zone_22,dump_zone_23,136.88,194.79,197.68,199.68,237.13,242.84,57.91,2.88,0.0,37.45,5.71,105.96,1000.0,0.3087,0.8272
9241,115,0,load_zone_22,dump_zone_23,210.16,261.93,264.9,266.9,306.68,309.75,51.77,2.97,0.0,39.78,3.07,99.59,1000.0,0.314,0.8416
9242,115,2,load_zone_22,dump_zone_23,239.84,289.19,292.36,294.36,335.94,339.1,49.36,3.17,0.0,41.58,3.16,99.26,1000.0,0.3159,0.8467
9243,115,1,load_zone_22,dump_zone_23,242.84,298.09,301.28,303.28,346.39,349.42,55.25,3.19,0.0,43.11,3.03,106.58,1000.0,0.3251,0.8713
9244,115,0,load_zone_22,dump_zone_23,309.75,369.64,372.68,374.68,414.66,417.87,59.88,3.05,0.0,39.98,3.2,108.12,1000.0,0.3539,0.9485
9245,115,2,load_zone_23,dump_zone_22,339.1,387.07,389.86,391.86,441.56,444.78,47.97,2.79,0.0,49.7,3.22,105.68,1000.0,0.3178,0.8517
9246,115,1,load_zone_23,dump_zone_22,349.42,403.42,406.81,408.81,455.91,458.71,54.01,3.38,0.0,47.1,2.8,109.29,1000.0,0.3599,0.9646
9247,115,0,load_zone_23,dump_zone_22,417.87,473.91,477.0,479.0,529.18,532.13,56.04,3.08,0.0,50.18,2.96,114.27,1000.0,0.3723,0.9978
9248,115,2,load_zone_23,dump_zone_22,444.78,500.29,503.51,505.51,556.86,559.91,55.51,3.22,0.0,51.35,3.05,115.13,1000.0,0.4282,1.1477
9249,115,1,load_zone_23,dump_zone_22,458.71,506.4,509.36,511.36,561.8,564.62,47.69,2.97,0.0,50.44,2.82,105.91,1000.0,0.3916,1.0494
9250,115,0,load_zone_23,dump_zone_22,532.13,582.91,585.79,587.79,636.09,638.95,50.78,2.88,0.0,48.29,2.87,106.82,1000.0,0.3915,1.0492
9251,115,2,load_zone_23,dump_zone_22,559.91,612.87,615.82,617.82,670.42,673.39,52.96,2.95,0.0,52.61,2.96,113.47,1000.0,0.4222,1.1316
9252,115,1,load_zone_23,dump_zone_22,564.62,614.75,618.77,620.77,677.59,680.84,50.13,4.01,1.06,56.82,3.25,116.22,1000.0,0.3147,0.8434
9253,115,0,load_zone_23,dump_zone_22,638.95,693.34,696.68,698.68,748.62,751.72,54.39,3.33,0.0,49.94,3.1,112.76,1000.0,0.2973,0.7969
9254,115,2,load_zone_23,dump_zone_22,673.39,720.67,723.77,725.77,781.85,784.94,47.28,3.1,0.0,56.08,3.09,111.55,1000.0,0.364,0.9756
9255,115,1,load_zone_1,dump_zone_2,680.84,774.73,777.6,779.6,867.09,870.1,93.89,2.87,0.0,87.49,3.01,189.26,1000.0,0.5512,1.4772
9256,115,0,load_zone_1,dump_zone_2,751.72,842.67,845.56,847.56,925.1,928.18,90.96,2.89,0.0,77.53,3.08,176.46,1000.0,0.5009,1.3424
9257,115,2,load_zone_1,dump_zone_2,784.94,884.61,887.62,889.62,966.02,969.0,99.67,3.0,0.0,76.41,2.97,184.06,1000.0,0.5583,1.4963
9258,115,1,load_zone_1,dump_zone_2,870.1,975.8,978.9,980.9,1059.0,1062.11,105.7,3.11,0.0,78.1,3.11,192.02,1000.0,0.5716,1.532
9259,115,0,load_zone_1,dump_zone_2,928.18,1014.84,1018.03,1020.03,1094.84,1097.91,86.65,3.19,0.0,74.81,3.07,169.73,1000.0,0.5958,1.5968
9260,115,2,load_zone_1,dump_zone_2,969.0,1060.98,1063.85,1065.85,1157.49,1160.51,91.98,2.87,0.0,91.64,3.02,191.51,1000.0,0.6171,1.6539
9261,115,1,load_zone_1,dump_zone_2,1062.11,1148.4,1151.33,1153.33,1228.93,1232.06,86.29,2.93,0.0,75.61,3.13,169.95,1000.0,0.5619,1.5059
9262,115,0,load_zone_1,dump_zone_2,1097.91,1183.19,1186.08,1188.08,1258.7,1261.48,85.28,2.88,0.0,70.62,2.78,163.56,1000.0,0.6328,1.696
9263,115,2,load_zone_1,dump_zone_2,1160.51,1263.09,1266.05,1268.05,1348.58,1351.69,102.58,2.96,0.0,80.54,3.11,191.18,1000.0,0.6288,1.6852
9264,115,1,load_zone_1,dump_zone_2,1232.06,1320.81,1323.91,1325.91,1400.94,1403.98,88.74,3.11,0.0,75.03,3.04,171.92,1000.0,0.6234,1.6707
9265,115,0,load_zone_26,load_zone_29,1261.48,1366.94,1370.01,1372.01,1445.01,1447.91,105.47,3.07,0.0,73.0,2.9,186.43,1000.0,0.5352,1.4343
9266,115,2,load_zone_26,load_zone_29,1351.69,1459.22,1462.48,1464.48,1540.88,1543.75,107.53,3.26,0.0,76.4,2.87,192.06,1000.0,0.6272,1.6809
9267,115,1,load_zone_26,load_zone_29,1403.98,1536.14,1539.23,1541.23,1612.11,1615.0,132.15,3.1,0.0,70.88,2.89,211.02,1000.0,0.6565,1.7593
9268,115,0,load_zone_26,load_zone_29,1447.91,1582.71,1585.74,1587.74,1670.33,1673.18,134.81,3.02,0.0,82.59,2.86,225.27,1000.0,0.62,1.6617
9269,115,2,load_zone_26,load_zone_29,1543.75,1652.2,1654.88,1656.88,1725.54,1728.42,108.45,2.68,0.0,68.66,2.88,184.67,1000.0,0.6291,1.686
9270,115,1,load_zone_26,load_zone_29,1615.0,1738.77,1741.79,1743.79,1816.88,1819.62,123.76,3.03,0.0,73.08,2.74,204.62,1000.0,0.5806,1.556
9271,115,0,load_zone_26,load_zone_29,1673.18,1764.53,1767.56,1769.56,1861.12,1864.14,91.35,3.03,0.0,91.55,3.02,190.96,1000.0,0.6649,1.7819
9272,115,2,load_zone_26,load_zone_29,1728.42,1865.02,1867.87,1869.87,1944.84,1948.14,136.6,2.85,0.0,74.97,3.3,219.72,1000.0,0.5534,1.4832
9273,115,1,load_zone_26,load_zone_29,1819.62,1945.01,1948.07,1950.07,2027.28,2030.07,125.39,3.07,0.0,77.21,2.78,210.45,1000.0,0.7948,2.13
9274,115,0,load_zone_26,load_zone_29,1864.14,1974.26,1977.34,1979.34,2052.65,2055.55,110.12,3.08,0.0,73.31,2.9,191.41,1000.0,0.6579,1.7631
9275,115,2,load_zone_2,dump_zone_2,1948.14,2051.88,2054.79,2056.79,2144.71,2147.6,103.74,2.91,0.0,87.93,2.88,199.46,1000.0,0.6128,1.6422
9276,115,1,load_zone_27,dump_zone_3,2030.07,2190.46,2193.43,2195.43,2353.89,2356.95,160.39,2.97,0.0,158.46,3.06,326.88,1000.0,1.1469,3.0738
9277,115,0,load_zone_27,dump_zone_3,2055.55,2194.27,2197.13,2199.13,2365.03,2368.0,138.71,2.86,0.0,165.9,2.97,312.45,1000.0,1.1392,3.0531
9278,115,2,load_zone_27,dump_zone_3,2147.6,2269.26,2272.23,2274.23,2425.21,2428.27,121.66,2.97,0.0,150.99,3.06,280.68,1000.0,1.1551,3.0957
9279,115,1,load_zone_27,dump_zone_3,2356.95,2486.39,2489.47,2491.47,2672.95,2675.92,129.44,3.08,0.0,181.49,2.96,318.97,1000.0,0.8783,2.3539
9280,115,0,load_zone_27,dump_zone_3,2368.0,2510.92,2513.92,2515.92,2692.32,2695.29,142.92,3.0,0.0,176.4,2.97,327.29,1000.0,0.9295,2.4911
9281,115,2,load_zone_27,dump_zone_3,2428.27,2586.85,2589.81,2591.81,2752.89,2755.87,158.58,2.96,0.0,161.07,2.99,327.6,1000.0,0.9631,2.5812
9282,115,1,load_zone_27,dump_zone_3,2675.92,2815.92,2818.83,2820.83,2964.04,2966.77,140.01,2.91,0.0,143.21,2.73,290.85,1000.0,1.0796,2.8932
9283,115,0,load_zone_27,dump_zone_3,2695.29,2837.07,2840.06,2842.06,2999.97,3002.85,141.78,2.99,0.0,157.91,2.88,307.56,1000.0,0.9086,2.435
9284,115,2,load_zone_27,dump_zone_3,2755.87,2908.3,2911.44,2913.44,3101.1,3104.29,152.43,3.14,0.0,187.66,3.19,348.42,1000.0,0.8959,2.4009
9285,115,1,load_zone_27,dump_zone_3,2966.77,3114.25,3117.46,3119.46,3279.9,3283.04,147.48,3.21,0.0,160.44,3.14,316.28,1000.0,1.0127,2.7139
9286,115,0,load_zone_24,dump_zone_3,3002.85,3129.24,3132.34,3134.34,3278.09,3285.99,126.4,3.09,0.0,143.75,7.9,283.15,1000.0,1.0152,2.7207
9287,115,2,load_zone_24,dump_zone_3,3104.29,3266.61,3269.49,3271.49,3444.28,3447.37,162.32,2.88,0.0,172.79,3.09,343.07,1000.0,1.1919,3.1943
9288,115,1,load_zone_24,dump_zone_3,3283.04,3455.44,3458.48,3460.48,3612.19,3615.31,172.39,3.04,0.0,151.71,3.11,332.26,1000.0,1.0286,2.7566
9289,115,0,load_zone_29,dump_zone_3,3285.99,3444.0,3446.87,3448.87,3591.77,3618.2,158.01,2.87,0.0,142.9,26.43,332.21,1000.0,0.9393,2.5174
9290,115,2,load_zone_24,dump_zone_3,3447.37,3603.44,3606.38,3608.38,3777.8,3780.47,156.08,2.94,0.0,169.42,2.67,333.11,1000.0,1.0143,2.7185
9291,115,1,load_zone_24,dump_zone_3,3615.31,3773.42,3776.31,3778.31,3939.36,3942.18,158.11,2.89,0.0,161.06,2.82,326.88,1000.0,1.1175,2.9949
9292,115,0,load_zone_24,dump_zone_3,3618.2,3777.27,3780.05,3782.05,3931.85,3945.22,159.07,2.77,0.0,149.81,13.36,327.02,1000.0,0.9344,2.5041
9293,115,2,load_zone_24,dump_zone_3,3780.47,3939.93,3943.24,3945.24,4105.68,4108.67,159.46,3.31,0.0,160.44,2.99,328.2,1000.0,1.2319,3.3014
9294,115,1,load_zone_24,dump_zone_3,3942.18,4097.92,4100.76,4102.76,4252.75,4255.61,155.73,2.84,0.0,149.99,2.87,313.43,1000.0,1.0705,2.8691
9295,115,0,load_zone_24,dump_zone_3,3945.22,4101.54,4104.69,4106.69,4241.82,4258.84,156.32,3.15,0.0,135.13,17.01,313.62,1000.0,0.8367,2.2424
9296,115,2,load_zone_24,dump_zone_3,4108.67,4275.92,4278.65,4280.65,4460.42,4463.35,167.25,2.73,0.0,179.77,2.93,354.68,1000.0,0.9393,2.5173
9297,115,1,load_zone_29,dump_zone_3,4255.61,4429.4,4432.33,4434.33,4594.68,4597.75,173.78,2.93,0.0,160.36,3.06,342.13,1000.0,1.2425,3.33
9298,115,0,load_zone_29,dump_zone_3,4258.84,4419.26,4435.28,4437.28,4596.9,4600.85,160.42,16.02,13.07,159.61,3.95,342.01,1000.0,0.9318,2.4972
9299,115,2,load_zone_29,dump_zone_3,4463.35,4624.36,4627.18,4629.18,4782.6,4785.3,161.01,2.82,0.0,153.42,2.71,321.95,1000.0,1.0195,2.7324
9300,115,1,load_zone_29,dump_zone_3,4597.75,4772.88,4775.96,4777.96,4917.51,4920.41,175.13,3.08,0.0,139.54,2.9,322.66,1000.0,0.9606,2.5744
9301,115,0,load_zone_29,dump_zone_3,4600.85,4766.5,4779.19,4781.19,4964.44,4967.48,165.66,12.69,9.46,183.25,3.04,366.63,1000.0,1.0673,2.8605
9302,115,2,load_zone_29,dump_zone_3,4785.3,4951.57,4954.53,4956.53,5155.26,5158.43,166.27,2.96,0.0,198.73,3.17,373.12,1000.0,1.0112,2.7101
9303,115,1,load_zone_29,dump_zone_3,4920.41,5070.91,5073.92,5075.92,5265.25,5268.28,150.51,3.0,0.0,189.33,3.03,347.87,1000.0,1.1337,3.0383
9304,115,0,load_zone_29,dump_zone_3,4967.48,5117.19,5120.09,5122.09,5282.13,5285.18,149.71,2.9,0.0,160.04,3.05,317.71,1000.0,1.1143,2.9863
9305,115,2,load_zone_29,dump_zone_3,5158.43,5311.9,5314.9,5316.9,5509.66,5512.68,153.47,3.0,0.0,192.77,3.02,354.25,1000.0,1.2193,3.2678
9306,115,1,load_zone_25,dump_zone_3,5268.28,5442.22,5445.26,5447.26,5628.37,5631.15,173.94,3.04,0.0,181.11,2.78,362.87,1000.0,1.1974,3.209
9307,115,0,load_zone_25,dump_zone_3,5285.18,5502.9,5506.03,5508.03,5724.67,5727.84,217.72,3.13,0.0,216.63,3.18,442.66,1000.0,1.287,3.4492
9308,115,2,load_zone_25,dump_zone_3,5512.68,5693.25,5696.11,5698.11,5911.94,5915.08,180.57,2.86,0.0,213.83,3.15,402.4,1000.0,1.164,3.1196
9309,115,1,load_zone_25,dump_zone_3,5631.15,5811.46,5814.76,5816.76,6013.89,6017.1,180.31,3.31,0.0,197.12,3.21,385.96,1000.0,1.268,3.3984
9310,115,0,load_zone_25,dump_zone_3,5727.84,5915.81,5919.02,5921.02,6121.81,6124.55,187.97,3.2,0.0,200.79,2.74,396.71,1000.0,1.2109,3.2453
9311,115,2,load_zone_25,dump_zone_3,5915.08,6086.37,6089.18,6091.18,6276.85,6279.58,171.28,2.81,0.0,185.67,2.73,364.5,1000.0,1.0647,2.8534
9312,115,1,load_zone_25,dump_zone_3,6017.1,6195.85,6198.73,6200.73,6398.57,6401.44,178.75,2.88,0.0,197.85,2.87,384.34,1000.0,1.275,3.4171
9313,115,0,load_zone_25,dump_zone_3,6124.55,6315.87,6319.01,6321.01,6535.73,6538.57,191.32,3.14,0.0,214.71,2.85,414.02,1000.0,1.1443,3.0666
9314,115,2,load_zone_25,dump_zone_3,6279.58,6477.78,6480.73,6482.73,6658.31,6661.05,198.2,2.95,0.0,175.58,2.74,381.47,1000.0,1.0662,2.8575
9315,115,1,load_zone_25,dump_zone_3,6401.44,6607.32,6610.22,6612.22,6803.73,6806.66,205.87,2.91,0.0,191.51,2.93,405.21,1000.0,1.4369,3.8508
9316,116,1,load_zone_22,dump_zone_23,9.72,59.2,62.03,64.03,102.37,105.48,49.48,2.83,0.0,38.34,3.11,95.76,1000.0,0.3979,1.0663
9317,116,2,load_zone_22,dump_zone_23,19.42,75.76,78.94,80.94,121.83,124.76,56.34,3.18,0.0,40.89,2.93,105.34,1000.0,0.3042,0.8153
9318,116,0,load_zone_22,dump_zone_23,21.17,72.85,81.83,83.83,125.0,128.18,51.68,8.99,6.09,41.16,3.18,107.01,1000.0,0.3147,0.8434
9319,116,1,load_zone_22,dump_zone_23,105.48,151.82,154.68,156.68,201.87,204.74,46.35,2.86,0.0,45.19,2.86,99.26,1000.0,0.3551,0.9516
9320,116,2,load_zone_22,dump_zone_23,124.76,174.77,177.78,179.78,221.38,224.34,50.01,3.01,0.0,41.61,2.96,99.58,1000.0,0.3176,0.8511
9321,116,0,load_zone_22,dump_zone_23,128.18,171.32,181.02,183.02,225.59,228.69,43.14,9.7,6.46,42.57,3.09,100.51,1000.0,0.3193,0.8558
9322,116,1,load_zone_22,dump_zone_23,204.74,259.82,262.7,264.7,310.03,313.22,55.09,2.87,0.0,45.34,3.19,108.49,1000.0,0.3372,0.9037
9323,116,2,load_zone_22,dump_zone_23,224.34,276.1,278.79,280.79,329.46,332.28,51.76,2.69,0.0,48.66,2.82,107.94,1000.0,0.3531,0.9463
9324,116,0,load_zone_22,dump_zone_23,228.69,284.64,287.3,289.3,338.16,341.29,55.95,2.66,0.0,48.86,3.13,112.6,1000.0,0.2905,0.7785
9325,116,1,load_zone_22,dump_zone_23,313.22,368.09,371.22,373.22,416.16,419.13,54.87,3.13,0.0,42.95,2.96,105.91,1000.0,0.3653,0.9791
9326,116,2,load_zone_23,dump_zone_22,332.28,379.99,383.01,385.01,437.84,441.09,47.71,3.03,0.0,52.82,3.25,108.81,1000.0,0.3883,1.0405
9327,116,0,load_zone_23,dump_zone_22,341.29,393.21,396.38,398.38,454.27,457.32,51.93,3.16,0.0,55.89,3.06,116.04,1000.0,0.3217,0.862
9328,116,1,load_zone_23,dump_zone_22,419.13,472.79,475.73,477.73,530.78,533.67,53.66,2.95,0.0,53.05,2.88,114.54,1000.0,0.3792,1.0162
9329,116,2,load_zone_23,dump_zone_22,441.09,494.27,497.11,499.11,548.21,551.5,53.18,2.83,0.0,49.11,3.28,110.41,1000.0,0.3892,1.0432
9330,116,0,load_zone_23,dump_zone_22,457.32,508.77,511.7,513.7,569.45,572.42,51.44,2.93,0.0,55.75,2.97,115.1,1000.0,0.3592,0.9626
9331,116,1,load_zone_23,dump_zone_22,533.67,588.7,591.54,593.54,640.7,643.52,55.03,2.85,0.0,47.16,2.82,109.85,1000.0,0.389,1.0425
9332,116,2,load_zone_23,dump_zone_22,551.5,602.17,605.14,607.14,656.41,659.32,50.68,2.97,0.0,49.27,2.91,107.82,1000.0,0.307,0.8227
9333,116,0,load_zone_23,dump_zone_22,572.42,628.66,631.85,633.85,686.39,689.17,56.24,3.19,0.0,52.53,2.78,116.75,1000.0,0.3765,1.0089
9334,116,1,load_zone_23,dump_zone_22,643.52,688.71,691.45,693.45,757.03,760.29,45.19,2.74,0.0,63.57,3.27,116.78,1000.0,0.3577,0.9586
9335,116,2,load_zone_23,dump_zone_22,659.32,709.66,712.52,714.52,770.2,773.31,50.34,2.86,0.0,55.68,3.12,114.0,1000.0,0.3892,1.043
9336,116,0,load_zone_1,dump_zone_2,689.17,785.61,788.9,790.9,873.0,876.1,96.44,3.29,0.0,82.1,3.1,186.93,1000.0,0.5417,1.4517
9337,116,1,load_zone_1,dump_zone_2,760.29,862.43,865.32,867.32,944.35,947.42,102.14,2.89,0.0,77.03,3.08,187.13,1000.0,0.5283,1.4159
9338,116,2,load_zone_1,dump_zone_2,773.31,870.02,873.31,875.31,960.14,963.23,96.71,3.29,0.0,84.83,3.1,189.92,1000.0,0.5013,1.3434
9339,116,0,load_zone_1,dump_zone_2,876.1,962.32,965.23,967.23,1058.84,1061.61,86.22,2.9,0.0,91.61,2.77,185.51,1000.0,0.5286,1.4167
9340,116,1,load_zone_1,dump_zone_2,947.42,1049.89,1052.99,1054.99,1136.21,1139.2,102.47,3.1,0.0,81.22,3.0,191.78,1000.0,0.5228,1.4012
9341,116,2,load_zone_1,dump_zone_2,963.23,1045.81,1056.01,1058.01,1133.13,1142.03,82.57,10.2,7.19,75.12,8.9,178.79,1000.0,0.6454,1.7297
9342,116,0,load_zone_1,dump_zone_2,1061.61,1150.25,1153.25,1155.25,1225.1,1228.22,88.64,3.0,0.0,69.85,3.11,166.61,1000.0,0.6754,1.81
9343,116,1,load_zone_1,dump_zone_2,1139.2,1223.13,1226.16,1228.16,1317.81,1320.72,83.93,3.03,0.0,89.66,2.91,181.52,1000.0,0.6277,1.6821
9344,116,2,load_zone_1,dump_zone_2,1142.03,1248.82,1251.76,1253.76,1323.44,1326.35,106.8,2.94,0.0,69.68,2.92,184.33,1000.0,0.6244,1.6735
9345,116,0,load_zone_1,dump_zone_2,1228.22,1335.82,1338.78,1340.78,1421.74,1424.81,107.6,2.96,0.0,80.96,3.07,196.59,1000.0,0.5739,1.538
9346,116,1,load_zone_26,load_zone_29,1320.72,1414.6,1417.74,1419.74,1500.63,1503.79,93.87,3.15,0.0,80.88,3.16,183.07,1000.0,0.5581,1.4958
9347,116,2,load_zone_26,load_zone_29,1326.35,1445.46,1448.84,1450.84,1538.04,1541.11,119.11,3.38,0.0,87.19,3.07,214.75,1000.0,0.6932,1.8578
9348,116,0,load_zone_26,load_zone_29,1424.81,1529.38,1532.52,1534.52,1605.21,1607.91,104.57,3.15,0.0,70.69,2.69,183.1,1000.0,0.6409,1.7176
9349,116,1,load_zone_26,load_zone_29,1503.79,1630.38,1633.48,1635.48,1717.58,1720.57,126.59,3.11,0.0,82.1,2.99,216.79,1000.0,0.6052,1.622
9350,116,2,load_zone_26,load_zone_29,1541.11,1674.28,1677.41,1679.41,1764.74,1767.74,133.17,3.13,0.0,85.34,3.0,226.64,1000.0,0.5942,1.5926
9351,116,0,load_zone_26,load_zone_29,1607.91,1731.31,1734.32,1736.32,1812.08,1815.18,123.4,3.01,0.0,75.76,3.09,207.27,1000.0,0.6443,1.7268
9352,116,1,load_zone_26,load_zone_29,1720.57,1848.25,1851.26,1853.26,1922.73,1926.05,127.68,3.01,0.0,69.47,3.32,205.47,1000.0,0.6877,1.8431
9353,116,2,load_zone_26,load_zone_29,1767.74,1879.54,1882.54,1884.54,1967.17,1970.39,111.8,2.99,0.0,82.63,3.22,202.65,1000.0,0.6829,1.8303
9354,116,0,load_zone_26,load_zone_29,1815.18,1920.89,1923.95,1925.95,2005.11,2008.18,105.72,3.06,0.0,79.15,3.07,193.0,1000.0,0.6512,1.7453
9355,116,1,load_zone_26,load_zone_29,1926.05,2044.77,2047.66,2049.66,2129.94,2132.87,118.72,2.89,0.0,80.27,2.93,206.82,1000.0,0.6151,1.6484
9356,116,2,load_zone_2,dump_zone_2,1970.39,2086.65,2089.82,2091.82,2176.99,2179.84,116.26,3.17,0.0,85.17,2.86,209.45,1000.0,0.5591,1.4984
9357,116,0,load_zone_27,dump_zone_3,2008.18,2181.52,2184.68,2186.68,2339.05,2342.14,173.34,3.17,0.0,152.36,3.09,333.96,1000.0,0.949,2.5434
9358,116,1,load_zone_27,dump_zone_3,2132.87,2281.05,2284.1,2286.1,2445.45,2448.34,148.18,3.05,0.0,159.35,2.88,315.47,1000.0,1.0114,2.7105
9359,116,2,load_zone_27,dump_zone_3,2179.84,2329.17,2332.11,2334.11,2511.51,2514.36,149.33,2.94,0.0,177.39,2.85,334.52,1000.0,0.9735,2.6089
9360,116,0,load_zone_27,dump_zone_3,2342.14,2496.31,2499.49,2501.49,2641.41,2644.41,154.17,3.18,0.0,139.92,3.0,302.28,1000.0,1.0742,2.8787
