trip_id,run_id,truck_id,load_zone,dump_zone,depart_time_s,arrive_load_s,load_complete_s,depart_load_s,arrive_dump_s,unload_complete_s,travel_to_mine_s,load_wait_s,queue_wait_service_s,travel_to_dump_s,unload_wait_s,total_trip_duration_s,cargo_kg,fuel_L,co2_kg
8082,100,6,load_zone_29,dump_zone_3,1484.41,1646.54,1649.56,1651.56,1807.49,1819.19,162.12,3.02,0.0,155.93,11.7,334.77,1000.0,1.115,2.9881
8083,100,7,load_zone_29,dump_zone_3,1506.28,1644.43,1652.44,1654.44,1805.41,1822.16,138.15,8.01,5.13,150.97,16.75,315.88,1000.0,0.9124,2.4451
8084,100,2,load_zone_29,dump_zone_3,1563.37,1713.19,1716.33,1718.33,1894.51,1897.13,149.83,3.13,0.0,176.18,2.62,333.76,1000.0,1.0118,2.7117
8085,100,0,load_zone_29,dump_zone_3,1692.65,1870.31,1873.37,1875.37,2046.35,2049.44,177.66,3.06,0.0,170.98,3.08,356.79,1000.0,0.9718,2.6045
8086,100,3,load_zone_29,dump_zone_3,1704.42,1868.4,1876.38,1878.38,2050.5,2053.44,163.98,7.98,4.97,172.12,2.94,349.02,1000.0,1.0697,2.8669
8087,100,1,load_zone_29,dump_zone_3,1707.28,1853.8,1879.17,1881.17,2055.18,2058.06,146.51,25.37,22.59,174.01,2.88,350.77,1000.0,1.1482,3.0771
8088,100,5,load_zone_29,dump_zone_3,1803.47,1968.43,1971.17,1973.17,2132.61,2135.6,164.96,2.74,0.0,159.44,2.99,332.14,1000.0,1.0072,2.6992
8089,100,4,load_zone_29,dump_zone_3,1816.3,1983.72,1986.46,1988.46,2147.46,2150.26,167.42,2.74,0.0,159.01,2.79,333.95,1000.0,1.029,2.7577
8090,100,6,load_zone_29,dump_zone_3,1819.19,1981.81,1989.34,1991.34,2141.76,2153.37,162.62,7.54,4.65,150.42,11.61,334.19,1000.0,1.1942,3.2004
8091,100,7,load_zone_25,dump_zone_3,1822.16,2013.34,2016.24,2018.24,2202.91,2205.99,191.17,2.91,0.0,184.67,3.08,383.83,1000.0,1.1877,3.183
8092,100,2,load_zone_25,dump_zone_3,1897.13,2097.93,2100.99,2102.99,2306.68,2309.6,200.8,3.06,0.0,203.69,2.93,412.47,1000.0,1.1749,3.1488
8093,100,0,load_zone_25,dump_zone_3,2049.44,2211.87,2214.86,2216.86,2405.04,2407.84,162.44,2.99,0.0,188.18,2.79,358.4,1000.0,1.5165,4.0641
8094,100,3,load_zone_25,dump_zone_3,2053.44,2248.8,2252.11,2254.11,2430.38,2433.31,195.35,3.31,0.0,176.27,2.93,379.86,1000.0,1.3283,3.56
8095,100,1,load_zone_25,dump_zone_3,2058.06,2246.4,2255.06,2257.06,2439.05,2442.27,188.34,8.66,5.71,182.0,3.22,384.21,1000.0,1.334,3.575
8096,100,5,load_zone_25,dump_zone_3,2135.6,2320.8,2323.85,2325.85,2483.83,2486.64,185.2,3.05,0.0,157.98,2.81,351.04,1000.0,1.2926,3.4641
8097,100,4,load_zone_25,dump_zone_3,2150.26,2326.6,2329.51,2331.51,2511.27,2514.42,176.35,2.9,0.0,179.77,3.15,364.17,1000.0,1.0099,2.7064
8098,100,6,load_zone_25,dump_zone_3,2153.37,2351.44,2354.43,2356.43,2550.59,2553.52,198.07,2.99,0.0,194.16,2.93,400.15,1000.0,1.2862,3.4469
8099,100,7,load_zone_25,dump_zone_3,2205.99,2386.44,2389.45,2391.45,2573.64,2576.9,180.45,3.01,0.0,182.19,3.26,370.9,1000.0,1.0409,2.7897
8100,100,2,load_zone_25,dump_zone_3,2309.6,2504.12,2507.09,2509.09,2695.91,2698.68,194.52,2.97,0.0,186.82,2.77,389.08,1000.0,1.0112,2.7099
8101,101,0,load_zone_22,dump_zone_23,1.41,54.56,57.62,59.62,98.18,101.13,53.14,3.06,0.0,38.56,2.95,99.72,1000.0,0.2451,0.6568
8102,101,1,load_zone_22,dump_zone_23,18.62,70.05,72.86,74.86,112.18,115.15,51.43,2.82,0.0,37.32,2.96,96.53,1000.0,0.3293,0.8825
8103,101,5,load_zone_22,dump_zone_23,25.8,75.34,78.32,80.32,125.31,128.25,49.54,2.98,0.0,44.99,2.94,102.45,1000.0,0.3332,0.8931
8104,101,4,load_zone_22,dump_zone_23,32.58,90.79,93.99,95.99,131.73,134.64,58.21,3.19,0.0,35.74,2.91,102.05,1000.0,0.306,0.82
8105,101,6,load_zone_23,dump_zone_22,32.65,82.1,84.94,86.94,136.34,139.47,49.45,2.84,0.0,49.4,3.13,106.82,1000.0,0.3641,0.9758
8106,101,3,load_zone_22,dump_zone_23,38.84,83.79,97.07,99.07,144.56,147.34,44.95,13.28,10.2,45.5,2.78,108.5,1000.0,0.3378,0.9053
8107,101,2,load_zone_22,dump_zone_23,39.61,95.34,100.11,102.11,139.74,150.24,55.73,4.77,1.73,37.63,10.5,110.63,1000.0,0.3498,0.9374
8108,101,7,load_zone_22,dump_zone_23,47.01,96.13,103.07,105.07,151.84,154.75,49.12,6.94,3.98,46.77,2.91,107.74,1000.0,0.3078,0.825
8109,101,0,load_zone_22,dump_zone_23,101.13,157.93,161.09,163.09,203.77,206.8,56.8,3.16,0.0,40.67,3.03,105.67,1000.0,0.2858,0.766
8110,101,1,load_zone_22,dump_zone_23,115.15,168.35,171.13,173.13,216.47,219.47,53.2,2.79,0.0,43.33,3.0,104.32,1000.0,0.3498,0.9374
8111,101,5,load_zone_22,dump_zone_23,128.25,186.13,189.49,191.49,238.41,241.41,57.88,3.36,0.0,46.91,3.0,113.15,1000.0,0.3502,0.9385
8112,101,4,load_zone_23,dump_zone_22,134.64,183.25,186.12,188.12,249.3,252.58,48.61,2.87,0.0,61.18,3.28,117.94,1000.0,0.4197,1.1248
8113,101,6,load_zone_23,dump_zone_22,139.47,187.35,190.42,192.42,250.0,255.52,47.88,3.07,0.0,57.58,5.52,116.05,1000.0,0.3535,0.9475
8114,101,3,load_zone_23,dump_zone_22,147.34,199.52,202.74,204.74,259.45,262.53,52.18,3.22,0.0,54.7,3.09,115.19,1000.0,0.3308,0.8866
8115,101,2,load_zone_23,dump_zone_22,150.24,204.37,207.31,209.31,255.05,265.49,54.13,2.94,0.0,45.74,10.44,115.25,1000.0,0.382,1.0237
8116,101,7,load_zone_23,dump_zone_22,154.75,213.08,216.02,218.02,272.12,275.01,58.33,2.95,0.0,54.1,2.9,120.26,1000.0,0.3883,1.0407
8117,101,0,load_zone_23,dump_zone_22,206.8,257.09,260.23,262.23,313.26,316.44,50.29,3.14,0.0,51.03,3.18,109.64,1000.0,0.324,0.8684
8118,101,1,load_zone_23,dump_zone_22,219.47,264.44,267.27,269.27,322.02,324.83,44.97,2.83,0.0,52.75,2.81,105.36,1000.0,0.3211,0.8606
8119,101,5,load_zone_23,dump_zone_22,241.41,296.77,300.14,302.14,358.08,360.98,55.37,3.37,0.0,55.94,2.9,119.58,1000.0,0.4061,1.0882
8120,101,4,load_zone_23,dump_zone_22,252.58,305.68,308.66,310.66,361.47,364.38,53.11,2.98,0.0,50.8,2.92,111.8,1000.0,0.3677,0.9854
8121,101,6,load_zone_1,dump_zone_2,255.52,359.47,362.6,364.6,442.72,445.91,103.96,3.13,0.0,78.12,3.19,190.39,1000.0,0.6754,1.8102
8122,101,3,load_zone_1,dump_zone_2,262.53,349.84,365.7,367.7,447.88,450.72,87.31,15.87,12.76,80.17,2.84,188.18,1000.0,0.5107,1.3687
8123,101,2,load_zone_1,dump_zone_2,265.49,361.63,368.68,370.68,448.51,453.64,96.15,7.05,4.07,77.83,5.13,188.16,1000.0,0.7146,1.9151
8124,101,7,load_zone_1,dump_zone_2,275.01,367.81,371.76,373.76,458.02,460.76,92.79,3.95,0.87,84.26,2.75,185.75,1000.0,0.6738,1.8058
8125,101,0,load_zone_1,dump_zone_2,316.44,417.61,420.77,422.77,504.27,507.26,101.17,3.16,0.0,81.5,2.99,190.83,1000.0,0.6395,1.7138
8126,101,1,load_zone_1,dump_zone_2,324.83,406.72,423.8,425.8,511.55,514.58,81.89,17.08,14.05,85.75,3.03,189.75,1000.0,0.5382,1.4423
8127,101,5,load_zone_1,dump_zone_2,360.98,455.65,458.47,460.47,539.37,542.42,94.66,2.83,0.0,78.89,3.05,181.44,1000.0,0.6801,1.8227
8128,101,4,load_zone_1,dump_zone_2,364.38,449.78,461.41,463.41,547.06,549.98,85.39,11.63,8.7,83.65,2.92,185.6,1000.0,0.592,1.5867
8129,101,6,load_zone_1,dump_zone_2,445.91,542.95,545.78,547.78,629.46,632.62,97.04,2.83,0.0,81.68,3.16,186.72,1000.0,0.5924,1.5877
8130,101,3,load_zone_1,dump_zone_2,450.72,551.64,554.35,556.35,644.67,647.76,100.93,2.71,0.0,88.31,3.09,197.04,1000.0,0.578,1.549
8131,101,2,load_zone_26,load_zone_29,453.64,576.49,579.63,581.63,654.32,657.17,122.85,3.14,0.0,72.69,2.84,203.52,1000.0,0.6565,1.7594
8132,101,7,load_zone_26,load_zone_29,460.76,576.94,582.48,584.48,661.18,664.13,116.17,5.54,2.7,76.7,2.94,203.36,1000.0,0.6893,1.8474
8133,101,0,load_zone_26,load_zone_29,507.26,634.37,637.45,639.45,729.27,732.3,127.11,3.08,0.0,89.81,3.04,225.04,1000.0,0.6594,1.7673
8134,101,1,load_zone_26,load_zone_29,514.58,645.7,648.71,650.71,731.62,735.26,131.11,3.01,0.0,80.9,3.65,220.68,1000.0,0.621,1.6643
8135,101,5,load_zone_26,load_zone_29,542.42,659.52,662.43,664.43,737.43,740.42,117.1,2.91,0.0,73.0,2.99,198.0,1000.0,0.6026,1.6149
8136,101,4,load_zone_26,load_zone_29,549.98,668.99,672.03,674.03,755.89,758.96,119.01,3.04,0.0,81.86,3.07,208.98,1000.0,0.6385,1.7112
8137,101,6,load_zone_26,load_zone_29,632.62,711.75,714.86,716.86,789.08,791.96,79.13,3.11,0.0,72.23,2.87,159.34,1000.0,0.6851,1.836
8138,101,3,load_zone_26,load_zone_29,647.76,769.63,772.55,774.55,850.57,853.57,121.87,2.91,0.0,76.02,3.0,205.81,1000.0,0.6283,1.6839
8139,101,2,load_zone_26,load_zone_29,657.17,776.45,779.34,781.34,844.47,856.42,119.29,2.89,0.0,63.12,11.95,199.25,1000.0,0.4722,1.2654
8140,101,7,load_zone_26,load_zone_29,664.13,773.22,782.29,784.29,852.64,859.34,109.09,9.06,6.12,68.35,6.7,195.21,1000.0,0.6597,1.768
8141,101,0,load_zone_2,dump_zone_2,732.3,845.37,848.43,850.43,925.58,928.94,113.07,3.05,0.0,75.15,3.36,196.64,1000.0,0.7492,2.0078
8142,101,1,load_zone_27,dump_zone_3,735.26,893.18,896.1,898.1,1058.58,1061.49,157.91,2.93,0.0,160.48,2.92,326.23,1000.0,1.0543,2.8256
8143,101,5,load_zone_24,dump_zone_3,740.42,881.08,883.98,885.98,1047.21,1064.24,140.66,2.9,0.0,161.23,17.02,323.82,1000.0,0.9569,2.5646
8144,101,4,load_zone_27,dump_zone_3,758.96,923.73,926.23,928.23,1093.06,1095.95,164.77,2.5,0.0,164.83,2.9,337.0,1000.0,1.1225,3.0084
8145,101,6,load_zone_27,dump_zone_3,791.96,938.16,941.1,943.1,1112.96,1115.98,146.2,2.94,0.0,169.86,3.03,324.02,1000.0,1.0332,2.7689
8146,101,3,load_zone_27,dump_zone_3,853.57,995.6,998.83,1000.83,1171.31,1174.37,142.04,3.23,0.0,170.48,3.06,320.8,1000.0,1.0403,2.7879
8147,101,2,load_zone_27,dump_zone_3,856.42,996.09,1001.76,1003.76,1179.02,1182.1,139.67,5.67,2.75,175.26,3.08,325.69,1000.0,1.108,2.9694
8148,101,7,load_zone_27,dump_zone_3,859.34,1020.95,1024.1,1026.1,1202.24,1205.05,161.61,3.15,0.0,176.15,2.81,345.71,1000.0,0.9411,2.5222
8149,101,0,load_zone_27,dump_zone_3,928.94,1062.27,1065.5,1067.5,1211.75,1214.6,133.33,3.23,0.0,144.25,2.85,285.66,1000.0,0.9136,2.4484
8150,101,1,load_zone_27,dump_zone_3,1061.49,1210.6,1213.94,1215.94,1369.24,1372.19,149.11,3.34,0.0,153.3,2.96,310.7,1000.0,1.0754,2.882
8151,101,5,load_zone_27,dump_zone_3,1064.24,1204.66,1216.83,1218.83,1360.18,1375.09,140.42,12.17,9.28,141.35,14.91,310.85,1000.0,0.9549,2.5592
8152,101,4,load_zone_27,dump_zone_3,1095.95,1226.56,1229.51,1231.51,1396.31,1399.08,130.6,2.95,0.0,164.8,2.77,303.12,1000.0,1.0405,2.7885
8153,101,6,load_zone_24,dump_zone_3,1115.98,1280.14,1282.78,1284.78,1458.4,1461.29,164.15,2.64,0.0,173.62,2.89,345.3,1000.0,0.8858,2.3739
8154,101,3,load_zone_24,dump_zone_3,1174.37,1321.01,1323.91,1325.91,1501.95,1504.87,146.65,2.89,0.0,176.04,2.93,330.51,1000.0,0.9414,2.5229
8155,101,2,load_zone_24,dump_zone_3,1182.1,1356.95,1359.86,1361.86,1491.15,1507.74,174.85,2.92,0.0,129.29,16.59,325.64,1000.0,0.8498,2.2775
8156,101,7,load_zone_24,dump_zone_3,1205.05,1373.42,1376.35,1378.35,1513.93,1516.92,168.36,2.93,0.0,135.59,2.99,311.87,1000.0,0.9494,2.5444
8157,101,0,load_zone_24,dump_zone_3,1214.6,1347.86,1379.23,1381.23,1537.54,1540.66,133.25,31.38,28.49,156.31,3.12,326.06,1000.0,1.0795,2.893
8158,101,1,load_zone_24,dump_zone_3,1372.19,1550.98,1554.07,1556.07,1715.9,1718.85,178.79,3.09,0.0,159.83,2.95,346.65,1000.0,1.2022,3.2219
8159,101,5,load_zone_29,dump_zone_3,1375.09,1536.44,1539.52,1541.52,1706.02,1721.75,161.35,3.08,0.0,164.5,15.73,346.66,1000.0,1.0212,2.7368
8160,101,4,load_zone_24,dump_zone_3,1399.08,1560.48,1563.57,1565.57,1733.29,1736.28,161.4,3.09,0.0,167.72,2.99,337.2,1000.0,1.0543,2.8254
8161,101,6,load_zone_24,dump_zone_3,1461.29,1627.89,1630.89,1632.89,1777.47,1780.03,166.61,3.0,0.0,144.57,2.56,318.74,1000.0,1.1025,2.9547
8162,101,3,load_zone_24,dump_zone_3,1504.87,1649.91,1652.89,1654.89,1803.75,1806.84,145.03,2.98,0.0,148.86,3.09,301.96,1000.0,1.272,3.409
8163,101,2,load_zone_29,dump_zone_3,1507.74,1648.93,1651.97,1653.97,1808.56,1811.45,141.19,3.03,0.0,154.59,2.89,303.7,1000.0,1.1648,3.1215
8164,101,7,load_zone_29,dump_zone_3,1516.92,1675.98,1678.94,1680.94,1858.55,1861.63,159.06,2.96,0.0,177.61,3.08,344.71,1000.0,0.972,2.605
8165,101,0,load_zone_29,dump_zone_3,1540.66,1726.87,1729.76,1731.76,1875.07,1877.86,186.21,2.89,0.0,143.31,2.79,337.2,1000.0,1.1609,3.1113
8166,101,1,load_zone_29,dump_zone_3,1718.85,1887.03,1890.18,1892.18,2041.87,2044.77,168.18,3.15,0.0,149.7,2.9,325.92,1000.0,1.1165,2.9923
8167,101,5,load_zone_29,dump_zone_3,1721.75,1891.0,1894.13,1896.13,2058.74,2061.72,169.24,3.14,0.0,162.61,2.98,339.97,1000.0,1.1113,2.9783
8168,101,4,load_zone_29,dump_zone_3,1736.28,1893.96,1897.11,1899.11,2040.18,2064.59,157.68,3.15,0.17,141.07,24.41,328.31,1000.0,1.2246,3.2818
8169,101,6,load_zone_29,dump_zone_3,1780.03,1923.66,1926.63,1928.63,2110.74,2113.81,143.63,2.97,0.0,182.11,3.06,333.77,1000.0,0.9266,2.4832
8170,101,3,load_zone_29,dump_zone_3,1806.84,1964.08,1967.39,1969.39,2126.43,2129.33,157.24,3.32,0.0,157.04,2.9,322.49,1000.0,1.1989,3.213
8171,101,2,load_zone_29,dump_zone_3,1811.45,1987.72,1990.63,1992.63,2173.61,2176.88,176.28,2.91,0.0,180.98,3.27,365.43,1000.0,1.2912,3.4604
8172,101,7,load_zone_25,dump_zone_3,1861.63,2054.15,2057.02,2059.02,2240.97,2244.04,192.52,2.87,0.0,181.94,3.07,382.41,1000.0,1.2345,3.3084
8173,101,0,load_zone_25,dump_zone_3,1877.86,2067.62,2070.63,2072.63,2241.23,2247.21,189.76,3.0,0.0,168.6,5.98,369.35,1000.0,1.3265,3.555
8174,101,1,load_zone_25,dump_zone_3,2044.77,2225.6,2228.38,2230.38,2417.71,2420.61,180.83,2.78,0.0,187.33,2.9,375.85,1000.0,1.1848,3.1753
8175,101,5,load_zone_25,dump_zone_3,2061.72,2258.23,2261.07,2263.07,2441.37,2444.49,196.51,2.84,0.0,178.3,3.11,382.77,1000.0,1.1747,3.1481
8176,101,4,load_zone_25,dump_zone_3,2064.59,2239.07,2264.14,2266.14,2467.4,2470.37,174.48,25.07,22.01,201.26,2.97,405.78,1000.0,1.1834,3.1716
8177,101,6,load_zone_25,dump_zone_3,2113.81,2306.51,2309.55,2311.55,2508.67,2511.69,192.71,3.03,0.0,197.13,3.02,397.88,1000.0,1.1521,3.0876
8178,101,3,load_zone_25,dump_zone_3,2129.33,2308.18,2312.4,2314.4,2500.78,2514.53,178.85,4.22,1.37,186.38,13.74,385.2,1000.0,1.2155,3.2575
8179,101,2,load_zone_25,dump_zone_3,2176.88,2378.72,2381.66,2383.66,2541.3,2544.34,201.83,2.94,0.0,157.64,3.04,367.46,1000.0,1.358,3.6395
8180,101,7,load_zone_25,dump_zone_3,2244.04,2458.0,2461.29,2463.29,2648.38,2651.44,213.96,3.3,0.0,185.08,3.07,407.41,1000.0,1.3264,3.5547
8181,101,0,load_zone_25,dump_zone_3,2247.21,2418.3,2464.43,2466.43,2662.26,2665.16,171.09,46.13,43.0,195.83,2.9,417.95,1000.0,0.9069,2.4306
8182,102,2,load_zone_22,dump_zone_23,19.01,75.25,78.19,80.19,128.72,131.51,56.24,2.94,0.0,48.53,2.79,112.5,1000.0,0.3169,0.8493
8183,102,1,load_zone_22,dump_zone_23,19.88,72.44,81.16,83.16,126.36,134.6,52.56,8.71,5.74,43.21,8.24,114.72,1000.0,0.3082,0.8259
8184,102,0,load_zone_22,dump_zone_23,22.76,71.92,84.19,86.19,125.2,137.61,49.15,12.27,9.24,39.01,12.42,114.85,1000.0,0.368,0.9863
8185,102,5,load_zone_22,dump_zone_23,31.22,90.88,93.88,95.88,134.88,140.58,59.66,3.0,0.0,39.0,5.7,109.37,1000.0,0.2808,0.7526
8186,102,3,load_zone_22,dump_zone_23,40.62,91.47,96.79,98.79,147.37,150.25,50.85,5.32,2.41,48.58,2.88,109.63,1000.0,0.3301,0.8846
8187,102,4,load_zone_22,dump_zone_23,45.61,102.57,105.59,107.59,149.71,152.9,56.96,3.02,0.0,42.12,3.2,107.3,1000.0,0.3508,0.9401
8188,102,6,load_zone_22,dump_zone_23,50.2,104.23,108.31,110.31,156.53,159.49,54.03,4.08,1.36,46.23,2.95,109.29,1000.0,0.3638,0.975
8189,102,7,load_zone_22,dump_zone_23,56.65,107.38,111.25,113.25,156.59,162.43,50.72,3.87,0.93,43.35,5.84,105.78,1000.0,0.3705,0.993
8190,102,2,load_zone_22,dump_zone_23,131.51,178.55,181.59,183.59,226.59,229.73,47.04,3.04,0.0,43.0,3.14,98.22,1000.0,0.3278,0.8784
8191,102,1,load_zone_22,dump_zone_23,134.6,191.8,194.82,196.82,239.8,242.81,57.21,3.02,0.0,42.98,3.01,108.22,1000.0,0.3535,0.9475
8192,102,0,load_zone_23,dump_zone_22,137.61,190.92,193.95,195.95,244.39,247.47,53.3,3.03,0.0,48.44,3.08,109.85,1000.0,0.4108,1.1009
8193,102,5,load_zone_23,dump_zone_22,140.58,187.55,196.9,198.9,254.36,257.39,46.97,9.35,6.4,55.46,3.03,116.8,1000.0,0.3199,0.8574
8194,102,3,load_zone_23,dump_zone_22,150.25,201.28,204.14,206.14,260.66,263.88,51.04,2.85,0.0,54.53,3.22,113.63,1000.0,0.3031,0.8122
8195,102,4,load_zone_23,dump_zone_22,152.9,206.19,209.15,211.15,253.99,266.95,53.29,2.96,0.0,42.84,12.96,114.05,1000.0,0.3839,1.029
8196,102,6,load_zone_23,dump_zone_22,159.49,210.15,213.23,215.23,267.37,270.52,50.66,3.09,0.0,52.14,3.14,111.03,1000.0,0.4078,1.093
8197,102,7,load_zone_23,dump_zone_22,162.43,208.24,215.9,217.9,270.22,273.31,45.81,7.66,4.99,52.32,3.09,110.88,1000.0,0.3332,0.8929
8198,102,2,load_zone_23,dump_zone_22,229.73,284.35,287.31,289.31,340.44,343.48,54.63,2.96,0.0,51.12,3.05,113.75,1000.0,0.3344,0.8961
8199,102,1,load_zone_23,dump_zone_22,242.81,285.75,290.29,292.29,342.29,346.55,42.94,4.54,1.56,50.0,4.26,103.74,1000.0,0.351,0.9407
8200,102,0,load_zone_23,dump_zone_22,247.47,300.4,303.57,305.57,362.68,365.7,52.94,3.17,0.0,57.1,3.03,118.23,1000.0,0.3176,0.8513
8201,102,5,load_zone_23,dump_zone_22,257.39,303.39,306.41,308.41,356.68,368.72,46.0,3.02,0.18,48.27,12.03,111.33,1000.0,0.426,1.1418
8202,102,3,load_zone_1,dump_zone_2,263.88,361.86,365.01,367.01,446.96,449.83,97.98,3.14,0.0,79.95,2.88,185.95,1000.0,0.6489,1.739
8203,102,4,load_zone_1,dump_zone_2,266.95,370.76,374.08,376.08,456.95,460.11,103.81,3.31,0.0,80.87,3.17,193.16,1000.0,0.5903,1.5821
8204,102,6,load_zone_1,dump_zone_2,270.52,365.76,377.06,379.06,456.77,463.1,95.24,11.3,8.32,77.71,6.33,192.58,1000.0,0.5689,1.5246
8205,102,7,load_zone_1,dump_zone_2,273.31,368.01,379.97,381.97,454.78,465.86,94.7,11.96,9.05,72.81,11.08,192.55,1000.0,0.612,1.6402
8206,102,2,load_zone_1,dump_zone_2,343.48,440.45,443.58,445.58,525.28,528.15,96.97,3.13,0.0,79.7,2.87,184.67,1000.0,0.5459,1.463
8207,102,1,load_zone_1,dump_zone_2,346.55,431.48,446.67,448.67,535.75,538.95,84.93,15.19,12.1,87.08,3.2,192.4,1000.0,0.6806,1.8241
8208,102,0,load_zone_1,dump_zone_2,365.7,458.78,461.51,463.51,539.42,542.26,93.08,2.73,0.0,75.91,2.84,176.56,1000.0,0.5686,1.5237
8209,102,5,load_zone_1,dump_zone_2,368.72,449.18,464.5,466.5,540.05,545.39,80.46,15.32,12.33,73.55,5.34,176.67,1000.0,0.5455,1.462
8210,102,3,load_zone_1,dump_zone_2,449.83,547.17,549.9,551.9,644.39,647.55,97.34,2.73,0.0,92.49,3.16,197.72,1000.0,0.61,1.6349
8211,102,4,load_zone_1,dump_zone_2,460.11,566.23,569.13,571.13,657.84,660.84,106.11,2.9,0.0,86.72,3.0,200.73,1000.0,0.5018,1.3449
8212,102,6,load_zone_26,load_zone_29,463.1,571.94,574.98,576.98,654.83,657.95,108.84,3.05,0.0,77.85,3.12,194.85,1000.0,0.731,1.9591
8213,102,7,load_zone_26,load_zone_29,465.86,575.49,578.53,580.53,665.32,668.12,109.63,3.04,0.0,84.78,2.8,202.26,1000.0,0.6216,1.6659
8214,102,2,load_zone_26,load_zone_29,528.15,642.8,645.64,647.64,720.11,722.95,114.64,2.84,0.0,72.47,2.84,194.8,1000.0,0.5968,1.5994
8215,102,1,load_zone_26,load_zone_29,538.95,644.68,648.27,650.27,735.59,738.6,105.73,3.59,0.96,85.32,3.02,199.65,1000.0,0.6644,1.7807
8216,102,0,load_zone_26,load_zone_29,542.26,647.1,651.22,653.22,729.45,741.59,104.84,4.12,1.17,76.23,12.14,199.33,1000.0,0.6729,1.8035
8217,102,5,load_zone_26,load_zone_29,545.39,664.19,666.97,668.97,742.91,745.93,118.8,2.77,0.0,73.94,3.02,200.54,1000.0,0.5897,1.5803
8218,102,3,load_zone_26,load_zone_29,647.55,756.35,759.28,761.28,840.34,843.39,108.79,2.93,0.0,79.06,3.05,195.83,1000.0,0.7897,2.1164
8219,102,6,load_zone_26,load_zone_29,657.95,777.78,780.85,782.85,868.88,871.89,119.82,3.08,0.0,86.03,3.01,213.94,1000.0,0.6643,1.7803
8220,102,4,load_zone_26,load_zone_29,660.84,778.77,783.86,785.86,868.89,874.69,117.93,5.09,2.08,83.03,5.8,213.85,1000.0,0.5384,1.443
8221,102,7,load_zone_26,load_zone_29,668.12,785.9,789.0,791.0,861.68,877.9,117.78,3.1,0.0,70.67,16.22,209.78,1000.0,0.6172,1.654
8222,102,2,load_zone_2,dump_zone_2,722.95,849.51,852.51,854.51,943.23,946.24,126.56,3.0,0.0,88.72,3.01,223.29,1000.0,0.6202,1.6623
8223,102,1,load_zone_27,dump_zone_3,738.6,876.89,879.78,881.78,1023.37,1026.69,138.29,2.89,0.0,141.58,3.32,288.08,1000.0,0.8758,2.3471
8224,102,0,load_zone_27,dump_zone_3,741.59,877.27,882.67,884.67,1037.19,1040.23,135.68,5.4,2.51,152.52,3.04,298.64,1000.0,0.9666,2.5904
8225,102,5,load_zone_27,dump_zone_3,745.93,893.33,896.26,898.26,1050.2,1053.19,147.4,2.93,0.0,151.95,2.99,307.26,1000.0,1.0157,2.7221
8226,102,3,load_zone_27,dump_zone_3,843.39,1016.9,1019.86,1021.86,1184.52,1187.15,173.51,2.97,0.0,162.66,2.63,343.76,1000.0,1.0543,2.8254
8227,102,6,load_zone_27,dump_zone_3,871.89,998.0,1022.88,1024.88,1195.11,1198.22,126.11,24.88,21.86,170.22,3.12,326.33,1000.0,0.9642,2.5841
8228,102,4,load_zone_27,dump_zone_3,874.69,1024.79,1027.65,1029.65,1201.49,1204.58,150.1,2.86,0.0,171.84,3.09,329.89,1000.0,1.0876,2.9149
8229,102,7,load_zone_27,dump_zone_3,877.9,1026.05,1030.73,1032.73,1216.34,1219.09,148.16,4.68,1.6,183.61,2.75,341.2,1000.0,1.1313,3.032
8230,102,2,load_zone_27,dump_zone_3,946.24,1088.13,1091.17,1093.17,1266.6,1269.21,141.89,3.04,0.0,173.43,2.6,322.97,1000.0,1.0918,2.9261
8231,102,1,load_zone_27,dump_zone_3,1026.69,1173.81,1176.74,1178.74,1335.77,1338.89,147.12,2.94,0.0,157.03,3.12,312.21,1000.0,0.9347,2.505
8232,102,0,load_zone_27,dump_zone_3,1040.23,1203.34,1206.39,1208.39,1351.59,1354.71,163.11,3.04,0.0,143.21,3.12,314.48,1000.0,1.1065,2.9656
8233,102,5,load_zone_24,dump_zone_3,1053.19,1210.19,1213.11,1215.11,1370.93,1373.75,157.0,2.92,0.0,155.82,2.82,320.55,1000.0,0.9561,2.5624
8234,102,3,load_zone_24,dump_zone_3,1187.15,1329.97,1333.24,1335.24,1479.41,1482.16,142.82,3.27,0.0,144.18,2.74,295.01,1000.0,1.142,3.0606
8235,102,6,load_zone_24,dump_zone_3,1198.22,1337.64,1340.48,1342.48,1487.97,1490.8,139.42,2.84,0.0,145.48,2.83,292.58,1000.0,1.1212,3.0049
8236,102,4,load_zone_24,dump_zone_3,1204.58,1366.59,1369.99,1371.99,1527.48,1530.48,162.0,3.41,0.0,155.49,3.0,325.9,1000.0,1.0326,2.7675
8237,102,7,load_zone_24,dump_zone_3,1219.09,1365.33,1372.91,1374.91,1523.15,1533.61,146.23,7.59,4.67,148.24,10.46,314.52,1000.0,1.0851,2.9081
8238,102,2,load_zone_24,dump_zone_3,1269.21,1439.9,1442.99,1444.99,1594.34,1597.39,170.69,3.09,0.0,149.35,3.05,328.18,1000.0,1.0711,2.8705
8239,102,1,load_zone_24,dump_zone_3,1338.89,1482.92,1486.0,1488.0,1633.28,1636.41,144.03,3.08,0.0,145.27,3.13,297.51,1000.0,0.963,2.5809
